h3id,population_fraction
852a308bfffffff,2407.427492667106
852a309bfffffff,0.0
852a30c3fffffff,3711.3961833280873
852a30c7fffffff,218.12589656825494
852a30d3fffffff,16754.912333016426
852a30d7fffffff,20073.01108942184
852a30dbfffffff,458.5599143430526
852a3403fffffff,1312.0560924467122
852a340bfffffff,94560.20086352366
852a340ffffffff,239.70803160711418
852a3413fffffff,6371.170528666693
852a3417fffffff,363.48923107056413
852a341bfffffff,17967.472226802045
852a3443fffffff,17861.896127979606
852a3447fffffff,50765.42809538023
852a344bfffffff,6011.125636302597
852a344ffffffff,14726.6424016821
852a3453fffffff,14532.49916636079
852a3457fffffff,37908.32142236608
852a345bfffffff,6843.595318950404
852a3463fffffff,15184.892005339563
852a3467fffffff,0.0
852a346bfffffff,22856.137879362475
852a346ffffffff,8818.975182836899
852a3473fffffff,34381.322807641525
852a3477fffffff,0.0
852a347bfffffff,37677.05234205615
852a3483fffffff,5034.660035737363
852a3487fffffff,39.88994921470157
852a348bfffffff,13723.479960770203
852a348ffffffff,3823.7714238595568
852a3493fffffff,7121.219256199044
852a3497fffffff,2976.0481461872555
852a349bfffffff,6457.570100150178
852a34b3fffffff,0.0
852a34bbfffffff,0.0
852a34c3fffffff,27421.18603530756
852a34c7fffffff,32061.09655822036
852a34cbfffffff,43490.83872189309
852a34cffffffff,13592.27963192977
852a34d3fffffff,11308.711889827986
852a34d7fffffff,9123.19926196924
852a34dbfffffff,21375.72665088208
852a3683fffffff,161.66384790019808
852a3687fffffff,2318.4330903189393
852a3693fffffff,3223.72885836149
852a3697fffffff,3599.8584138915676
852a36a3fffffff,2680.0547206591054
852a36a7fffffff,17116.572877135466
852a36b3fffffff,6958.673698675721
852a36b7fffffff,16673.13922477242
852b1007fffffff,575.2624627226634
852b100bfffffff,149.9710564471734
852b100ffffffff,4770.954553116645
852b1023fffffff,1623.6437495470982
852b1027fffffff,6484.482530031743
852b102bfffffff,411.380991622071
852b102ffffffff,3221.193486786021
852b1033fffffff,596.986803623528
852b1037fffffff,507.62866856679807
852b103bfffffff,1214.7132789391226
852b1063fffffff,1829.270966008387
852b1067fffffff,349.71954547658993
852b106bfffffff,76.07252218100885
852b106ffffffff,98.04321862379588
852b1073fffffff,2746.7021428145526
852b1077fffffff,891.1409829605195
852b107bfffffff,171.1679265109941
852b1143fffffff,5711.746916104786
852b1147fffffff,907.8125485582214
852b114bfffffff,1284.5766607517132
852b114ffffffff,471.4558086393674
852b1153fffffff,2705.6301424496005
852b1157fffffff,379.3776338263923
852b115bfffffff,7122.303721498874
852b1163fffffff,6005.019245777241
852b1167fffffff,750.5134839800025
852b116bfffffff,1234.2546290447663
852b116ffffffff,1312.9808830844638
852b1173fffffff,88.11430856999803
852b117bfffffff,552.7900570848807
852b11cbfffffff,78.87315228425167
852b1223fffffff,30.766356847750238
852b1227fffffff,97.6567107240169
852b122ffffffff,34.33610209504411
852b1233fffffff,27.14265541984666
852b1237fffffff,98.29333203564063
852b12a3fffffff,99.57917082517379
852b12a7fffffff,98.08896805963711
852b12abfffffff,23.473398341463017
852b12affffffff,98.93414591718042
852b12b3fffffff,27.40514234455111
852b12b7fffffff,7.452348739632129
852b12bbfffffff,17.017227056694576
852b1303fffffff,14.323540263778698
852b1307fffffff,28.35276962625131
852b130bfffffff,14.484013668973082
852b130ffffffff,14.220422677182686
852b1313fffffff,83.23205536444117
852b1317fffffff,72.8656739153969
852b131bfffffff,84.46034656772574
852b1323fffffff,19.4593699388785
852b1327fffffff,88.02952978801
852b132bfffffff,14.028309346776107
852b132ffffffff,13.927724531097647
852b1333fffffff,104.08006520973905
852b1337fffffff,159.56517005661982
852b133bfffffff,14.118022968300798
852b1343fffffff,88.10028426860829
852b1347fffffff,14.830950071217323
852b134bfffffff,92.49299159825533
852b134ffffffff,32.687591791097915
852b1353fffffff,96.95080942632904
852b1357fffffff,86.55180869958885
852b135bfffffff,97.02426330784206
852b1363fffffff,14.14083496150424
852b1367fffffff,14.039591339307508
852b136bfffffff,32.40768436906777
852b136ffffffff,15.864190392234578
852b1373fffffff,14.23195496359043
852b1377fffffff,14.129717207297245
852b137bfffffff,14.460499544087083
852b1383fffffff,615.820172500247
852b1387fffffff,809.4069468951753
852b138bfffffff,96.70620482291503
852b138ffffffff,164.6952890291364
852b1393fffffff,597.8941148278261
852b1397fffffff,1791.156786330662
852b139bfffffff,155.9550289000548
852b13a3fffffff,272.2194248001876
852b13a7fffffff,675.4597000865369
852b13abfffffff,152.61926970290725
852b13affffffff,160.5778031184338
852b13b3fffffff,479.2639248596154
852b13b7fffffff,357.68511508186253
852b13bbfffffff,191.3563164193148
852b13c3fffffff,97.4999779679686
852b13c7fffffff,96.7917630989891
852b13cbfffffff,97.58039070709015
852b13cffffffff,96.87330380376243
852b13d3fffffff,98.13071162337137
852b13d7fffffff,97.41548987974285
852b13dbfffffff,98.21408879600908
852b1803fffffff,1294.781545299665
852b1807fffffff,13.788473263101135
852b180bfffffff,1899.9014182390079
852b180ffffffff,403.9406313477488
852b1813fffffff,3153.698679519919
852b1817fffffff,418.0421907630483
852b181bfffffff,1458.847689281889
852b1843fffffff,354.29879340709994
852b1847fffffff,1652.4006806291814
852b184bfffffff,716.4660175426208
852b184ffffffff,4257.63871960711
852b1853fffffff,193.1374022673309
852b1857fffffff,1367.5688760699986
852b185bfffffff,241.7254291268736
852b1863fffffff,209.18286448603223
852b186bfffffff,4539.050080024581
852b186ffffffff,67.92603494999321
852b1873fffffff,1586.3504941397105
852b1877fffffff,0.0
852b187bfffffff,3345.2447018947914
852b1883fffffff,1076.6719646530346
852b1887fffffff,0.0
852b188bfffffff,1013.7464056800442
852b188ffffffff,899.2333522455439
852b1893fffffff,1597.5054083765767
852b1897fffffff,34.390106096639
852b189bfffffff,1189.801206377337
852b18bbfffffff,0.0
852b18c3fffffff,372.77669185262675
852b18c7fffffff,1963.8789275447407
852b18cbfffffff,188.68642735600292
852b18cffffffff,214.72148248513335
852b18d3fffffff,1034.0710680937584
852b18d7fffffff,702.0222183650715
852b18dbfffffff,264.50962022045866
852b1a03fffffff,3757.1094394953616
852b1a07fffffff,9427.493463475832
852b1a0bfffffff,4382.737398960365
852b1a0ffffffff,3695.297514380614
852b1a13fffffff,7935.053044194904
852b1a17fffffff,5868.949696369858
852b1a1bfffffff,4019.6706870481453
852b1a23fffffff,12269.861151046682
852b1a27fffffff,679.8556398124306
852b1a2bfffffff,7645.500066473291
852b1a2ffffffff,11916.920573337491
852b1a33fffffff,3007.6708891283024
852b1a37fffffff,1307.1887037974498
852b1a3bfffffff,4745.640309365341
852b1a43fffffff,10836.063181673991
852b1a47fffffff,29745.617552470245
852b1a4bfffffff,3973.849962696457
852b1a4ffffffff,6675.244404668863
852b1a53fffffff,4986.920274231409
852b1a57fffffff,6459.787969447409
852b1a5bfffffff,6156.021642323357
852b1a63fffffff,12322.320646632712
852b1a67fffffff,5338.547186356313
852b1a6bfffffff,23614.63016106357
852b1a6ffffffff,15826.906242698116
852b1a73fffffff,6809.481853156489
852b1a77fffffff,4701.481675807932
852b1a7bfffffff,12179.632052804047
852b1a83fffffff,42163.95112792077
852b1a87fffffff,4739.50013127996
852b1a8bfffffff,23992.49003357483
852b1a8ffffffff,17492.639963030022
852b1a93fffffff,5013.63886639223
852b1a97fffffff,2699.3799728267854
852b1a9bfffffff,7254.782543571413
852b1aa3fffffff,3314.7584433008683
852b1aa7fffffff,2499.962443663333
852b1aabfffffff,4200.341111001361
852b1aaffffffff,2311.2718596379354
852b1ab3fffffff,7767.114934683763
852b1ab7fffffff,6767.496344046521
852b1abbfffffff,5527.189384131221
852b1ac3fffffff,5858.346580328022
852b1ac7fffffff,5916.075836018907
852b1acbfffffff,2675.560302409903
852b1acffffffff,5514.730984780014
852b1ad3fffffff,4207.166247120758
852b1ad7fffffff,5734.363497679123
852b1adbfffffff,3794.7302601165643
852b1b43fffffff,8.309749504775455
852b1b4bfffffff,22.387191033727568
852b1b53fffffff,104.21439594778082
852b1b57fffffff,1.495753374570997
852b1b5bfffffff,71.33474128063402
852b1bc3fffffff,351.422073029486
852b1bcbfffffff,474.6286202165407
852b1bcffffffff,19.515362537797813
852b1bd3fffffff,1092.366914191695
852b1bd7fffffff,0.062301379587398655
852b1bdbfffffff,1870.604862934379
852b1c4bfffffff,40.82839622015856
852b1c4ffffffff,7.094033232067697
852b1c63fffffff,1218.1587831692523
852b1c67fffffff,993.9293338260046
852b1c6bfffffff,1063.40042323807
852b1c6ffffffff,2549.2121138161488
852b1e03fffffff,601.9081693316405
852b1e07fffffff,530.8416493140799
852b1e0bfffffff,1081.3949196885628
852b1e0ffffffff,4091.959793661595
852b1e13fffffff,421.17775935710154
852b1e17fffffff,386.5582216577474
852b1e1bfffffff,563.500752857916
852b1e23fffffff,270.26139290759284
852b1e27fffffff,231.1561433844879
852b1e2bfffffff,720.4527027115308
852b1e2ffffffff,268.27033455534445
852b1e33fffffff,310.0930581499308
852b1e37fffffff,204.22055999792045
852b1e3bfffffff,624.323912289073
852b1e43fffffff,850.2448896776009
852b1e47fffffff,156.8665367463997
852b1e4bfffffff,13.759165903478113
852b1e4ffffffff,47.66775641346452
852b1e53fffffff,154.89811756007813
852b1e57fffffff,5307.215517811496
852b1e5bfffffff,13.827955951034902
852b1e63fffffff,1478.7756739880274
852b1e67fffffff,1943.207156869835
852b1e6bfffffff,1869.8564944338148
852b1e6ffffffff,2460.964259188505
852b1e73fffffff,1342.2464994160468
852b1e77fffffff,2667.5014612253854
852b1e7bfffffff,1174.8411689058096
852b1e83fffffff,179.7182404360205
852b1e87fffffff,118.75552687651303
852b1e8bfffffff,398.9882120925955
852b1e8ffffffff,254.4528989558502
852b1e93fffffff,4.832890735724324
852b1e9bfffffff,387.65347656485403
852b1ea3fffffff,192.40227779087485
852b1ea7fffffff,663.7195158641078
852b1eabfffffff,296.6756915734032
852b1eaffffffff,191.87581240504554
852b1eb3fffffff,186.61119237805605
852b1eb7fffffff,163.58413366963833
852b1ebbfffffff,193.7986505631606
852b1ec3fffffff,703.5747337236578
852b1ec7fffffff,399.44601542741583
852b1ecbfffffff,158.41574293172138
852b1ecffffffff,212.04516173046147
852b1ed3fffffff,977.4953829925114
852b1ed7fffffff,434.33419944777023
852b1edbfffffff,435.63620611935187
852ba837fffffff,4.223551699201077
852ba8a3fffffff,1.4832798822284041
852ba8a7fffffff,116.62335618757768
852ba8affffffff,100.8015863084398
852ba8b3fffffff,1.5743883054338095
852ba8b7fffffff,94.70259894677176
852ba903fffffff,2111.388235158577
852ba907fffffff,4490.462471743541
852ba90bfffffff,161.4085984841968
852ba90ffffffff,1365.2351535455487
852ba913fffffff,1945.5425735002932
852ba917fffffff,3737.812194002841
852ba91bfffffff,330.7696151197327
852ba923fffffff,7262.68972815067
852ba927fffffff,8825.740745802272
852ba92bfffffff,2030.577214976137
852ba92ffffffff,6666.351437304957
852ba933fffffff,6095.943633967476
852ba937fffffff,10018.04703503011
852ba93bfffffff,1906.8265991610351
852ba957fffffff,60.14234290430216
852ba967fffffff,95.02066574197123
852ba973fffffff,39.10313538711975
852ba977fffffff,536.6723838149338
852ba983fffffff,1211.1006834532968
852ba987fffffff,6456.038393882459
852ba98bfffffff,794.8528169443077
852ba98ffffffff,1221.752263776687
852ba993fffffff,978.1869851467657
852ba997fffffff,2381.7291586747983
852ba99bfffffff,902.4696191702003
852ba9a3fffffff,7847.041445660561
852ba9a7fffffff,8849.93861499347
852ba9abfffffff,3441.8827978304353
852ba9affffffff,6016.806622775896
852ba9b3fffffff,5730.994931096682
852ba9b7fffffff,4969.149104656734
852ba9bbfffffff,6878.234856435008
852ba9c3fffffff,401.217888858405
852ba9c7fffffff,785.6952006460099
852ba9cbfffffff,91.48458952401255
852ba9cffffffff,182.6209388558155
852ba9d3fffffff,159.25169526297373
852ba9d7fffffff,840.7936122839621
852ba9dbfffffff,198.83929440427113
852bac37fffffff,10.342858518098534
852bac87fffffff,18.370479625112026
852bac97fffffff,37.86501790508986
852baca3fffffff,35.57268809032068
852baca7fffffff,47.28149768266802
852bacabfffffff,0.02035937651239003
852bacaffffffff,34.698206489179334
852bacb3fffffff,42.28442704141111
852bacb7fffffff,47.56258320491131
852bad03fffffff,46.47556674087754
852bad07fffffff,329.1255272998749
852bad0bfffffff,275.2861129439874
852bad0ffffffff,45.399224215871584
852bad13fffffff,32.29120404039199
852bad17fffffff,630.4457818097848
852bad1bfffffff,46.01567812265959
852bad23fffffff,328.09530026284233
852bad27fffffff,1753.220929819332
852bad2bfffffff,50.13533775802028
852bad2ffffffff,1531.1684753801428
852bad33fffffff,325.6711206982528
852bad37fffffff,1013.417530270355
852bad3bfffffff,45.07980609155027
852bad43fffffff,32.15200071728344
852bad47fffffff,62.19814711770253
852bad4bfffffff,0.014292570510196372
852bad4ffffffff,128.57968863950336
852bad53fffffff,27.518838030876598
852bad57fffffff,710.4778825545465
852bad63fffffff,56.30904703609414
852bad67fffffff,360.3349255739856
852bad6bfffffff,156.57657875720375
852bad6ffffffff,155.9645053971142
852bad73fffffff,45.42858244557425
852bad77fffffff,45.1097516679826
852bad7bfffffff,94.55355290481924
852bad83fffffff,13.850587728871686
852bad87fffffff,13.751931261861113
852bad8bfffffff,20.0376978511977
852bad8ffffffff,13.762575047390197
852bad93fffffff,13.939165042723147
852bad97fffffff,13.839549395067959
852bad9bfffffff,13.950042646037385
852bada3fffffff,210.70572388262815
852bada7fffffff,2926.0036216686485
852badabfffffff,805.1762588908434
852badaffffffff,1013.2657741546197
852badb3fffffff,13.654066775465072
852badb7fffffff,368.55224255039906
852badbbfffffff,129.82041448041
852badc3fffffff,46.64301846698817
852badc7fffffff,46.03264865073483
852badcbfffffff,35.6819047618211
852badcffffffff,50.21506870114069
852badd3fffffff,46.944644894007645
852badd7fffffff,40.79449787556322
852baddbfffffff,46.9765734437426
